Date,Hour,Count
3/11/23 0:00,8:00 AM,19
3/12/23 0:00,8:00 AM,1
3/12/23 0:00,8:00 AM,1
3/12/23 0:00,8:00 AM,1
3/12/23 0:00,8:00 AM,2
3/12/23 0:00,8:00 AM,2
3/12/23 0:00,8:00 AM,6
3/12/23 0:00,8:00 AM,8
3/13/23 0:00,8:00 AM,3
3/13/23 0:00,8:00 AM,1
3/13/23 0:00,8:00 AM,2
3/13/23 0:00,8:00 AM,2
3/13/23 0:00,8:00 AM,33
3/13/23 0:00,8:00 AM,35
3/13/23 0:00,8:00 AM,32
3/14/23 0:00,8:00 AM,2
3/14/23 0:00,8:00 AM,2
3/14/23 0:00,8:00 AM,0
3/14/23 0:00,8:00 AM,0
3/14/23 0:00,8:00 AM,21
3/14/23 0:00,8:00 AM,21
3/14/23 0:00,8:00 AM,12
3/15/23 0:00,8:00 AM,5
3/15/23 0:00,8:00 AM,5
3/15/23 0:00,8:00 AM,3
3/15/23 0:00,8:00 AM,2
3/15/23 0:00,8:00 AM,25
3/15/23 0:00,8:00 AM,30
3/15/23 0:00,8:00 AM,36
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/2/23 0:00,9:00 AM,15.28781925
1/3/23 0:00,9:00 AM,4
1/3/23 0:00,9:00 AM,0
1/3/23 0:00,9:00 AM,0
1/3/23 0:00,9:00 AM,1
1/3/23 0:00,9:00 AM,10
1/3/23 0:00,9:00 AM,14
1/3/23 0:00,9:00 AM,6
1/4/23 0:00,9:00 AM,1
1/4/23 0:00,9:00 AM,0
1/4/23 0:00,9:00 AM,0
1/4/23 0:00,9:00 AM,6
1/4/23 0:00,9:00 AM,6
1/4/23 0:00,9:00 AM,12
1/4/23 0:00,9:00 AM,7
1/5/23 0:00,9:00 AM,1
1/5/23 0:00,9:00 AM,1
1/5/23 0:00,9:00 AM,1
1/5/23 0:00,9:00 AM,1
1/5/23 0:00,9:00 AM,13
1/5/23 0:00,9:00 AM,18
1/5/23 0:00,9:00 AM,15
1/6/23 0:00,9:00 AM,2
1/6/23 0:00,9:00 AM,2
1/6/23 0:00,9:00 AM,2
1/6/23 0:00,9:00 AM,9
1/6/23 0:00,9:00 AM,18
1/6/23 0:00,9:00 AM,34
1/6/23 0:00,9:00 AM,24
1/7/23 0:00,9:00 AM,2
1/7/23 0:00,9:00 AM,1
1/7/23 0:00,9:00 AM,0
1/7/23 0:00,9:00 AM,26
1/7/23 0:00,9:00 AM,25
1/7/23 0:00,9:00 AM,21
1/7/23 0:00,9:00 AM,24
1/8/23 0:00,9:00 AM,4
1/8/23 0:00,9:00 AM,4
1/8/23 0:00,9:00 AM,0
1/8/23 0:00,9:00 AM,3
1/8/23 0:00,9:00 AM,16
1/8/23 0:00,9:00 AM,26
1/8/23 0:00,9:00 AM,21
1/9/23 0:00,9:00 AM,5
1/9/23 0:00,9:00 AM,6
1/9/23 0:00,9:00 AM,6
1/9/23 0:00,9:00 AM,9
1/9/23 0:00,9:00 AM,33
1/9/23 0:00,9:00 AM,48
1/9/23 0:00,9:00 AM,38
1/10/23 0:00,9:00 AM,6
1/10/23 0:00,9:00 AM,7
1/10/23 0:00,9:00 AM,6
1/10/23 0:00,9:00 AM,4
1/10/23 0:00,9:00 AM,49
1/10/23 0:00,9:00 AM,47
1/10/23 0:00,9:00 AM,38
1/11/23 0:00,9:00 AM,7
1/11/23 0:00,9:00 AM,5
1/11/23 0:00,9:00 AM,5
1/11/23 0:00,9:00 AM,9
1/11/23 0:00,9:00 AM,35
1/11/23 0:00,9:00 AM,53
1/11/23 0:00,9:00 AM,39
1/12/23 0:00,9:00 AM,6
1/12/23 0:00,9:00 AM,3
1/12/23 0:00,9:00 AM,3
1/12/23 0:00,9:00 AM,3
1/12/23 0:00,9:00 AM,44
1/12/23 0:00,9:00 AM,40
1/12/23 0:00,9:00 AM,47
1/13/23 0:00,9:00 AM,6
1/13/23 0:00,9:00 AM,6
1/13/23 0:00,9:00 AM,9
1/13/23 0:00,9:00 AM,2
1/13/23 0:00,9:00 AM,21
1/13/23 0:00,9:00 AM,27
1/13/23 0:00,9:00 AM,40
1/14/23 0:00,9:00 AM,5
1/14/23 0:00,9:00 AM,1
1/14/23 0:00,9:00 AM,4
1/14/23 0:00,9:00 AM,23
1/14/23 0:00,9:00 AM,38
1/14/23 0:00,9:00 AM,29
1/14/23 0:00,9:00 AM,19
1/15/23 0:00,9:00 AM,2
1/15/23 0:00,9:00 AM,2
1/15/23 0:00,9:00 AM,4
1/15/23 0:00,9:00 AM,13
1/15/23 0:00,9:00 AM,18
1/15/23 0:00,9:00 AM,31
1/15/23 0:00,9:00 AM,20
1/16/23 0:00,9:00 AM,3
1/16/23 0:00,9:00 AM,1
1/16/23 0:00,9:00 AM,2
1/16/23 0:00,9:00 AM,9
1/16/23 0:00,9:00 AM,25
1/16/23 0:00,9:00 AM,40
1/16/23 0:00,9:00 AM,20
1/17/23 0:00,9:00 AM,5
1/17/23 0:00,9:00 AM,4
1/17/23 0:00,9:00 AM,2
1/17/23 0:00,9:00 AM,15
1/17/23 0:00,9:00 AM,43
1/17/23 0:00,9:00 AM,36
1/17/23 0:00,9:00 AM,32
1/18/23 0:00,9:00 AM,7
1/18/23 0:00,9:00 AM,2
1/18/23 0:00,9:00 AM,3
1/18/23 0:00,9:00 AM,6
1/18/23 0:00,9:00 AM,33
1/18/23 0:00,9:00 AM,48
1/18/23 0:00,9:00 AM,49
1/19/23 0:00,9:00 AM,2
1/19/23 0:00,9:00 AM,8
1/19/23 0:00,9:00 AM,5
1/19/23 0:00,9:00 AM,14
1/19/23 0:00,9:00 AM,45
1/19/23 0:00,9:00 AM,32
1/19/23 0:00,9:00 AM,44
1/20/23 0:00,9:00 AM,6
1/20/23 0:00,9:00 AM,8
1/20/23 0:00,9:00 AM,11
1/20/23 0:00,9:00 AM,4
1/20/23 0:00,9:00 AM,19
1/20/23 0:00,9:00 AM,26
1/20/23 0:00,9:00 AM,32
1/21/23 0:00,9:00 AM,6
1/21/23 0:00,9:00 AM,6
1/21/23 0:00,9:00 AM,2
1/21/23 0:00,9:00 AM,56
1/21/23 0:00,9:00 AM,25
1/21/23 0:00,9:00 AM,26
1/21/23 0:00,9:00 AM,38
1/22/23 0:00,9:00 AM,8
1/22/23 0:00,9:00 AM,5
1/22/23 0:00,9:00 AM,3
1/22/23 0:00,9:00 AM,4
1/22/23 0:00,9:00 AM,19
1/22/23 0:00,9:00 AM,21
1/22/23 0:00,9:00 AM,20
1/23/23 0:00,9:00 AM,7
1/23/23 0:00,9:00 AM,8
1/23/23 0:00,9:00 AM,7
1/23/23 0:00,9:00 AM,22
1/23/23 0:00,9:00 AM,31
1/23/23 0:00,9:00 AM,43
1/23/23 0:00,9:00 AM,28
1/24/23 0:00,9:00 AM,5
1/24/23 0:00,9:00 AM,4
1/24/23 0:00,9:00 AM,5
1/24/23 0:00,9:00 AM,24
1/24/23 0:00,9:00 AM,35
1/24/23 0:00,9:00 AM,34
1/24/23 0:00,9:00 AM,25
1/25/23 0:00,9:00 AM,5
1/25/23 0:00,9:00 AM,4
1/25/23 0:00,9:00 AM,3
1/25/23 0:00,9:00 AM,4
1/25/23 0:00,9:00 AM,30
1/25/23 0:00,9:00 AM,40
1/25/23 0:00,9:00 AM,46
1/26/23 0:00,9:00 AM,5
1/26/23 0:00,9:00 AM,5
1/26/23 0:00,9:00 AM,4
1/26/23 0:00,9:00 AM,4
1/26/23 0:00,9:00 AM,43
1/26/23 0:00,9:00 AM,31
1/26/23 0:00,9:00 AM,37
1/27/23 0:00,9:00 AM,7
1/27/23 0:00,9:00 AM,11
1/27/23 0:00,9:00 AM,6
1/27/23 0:00,9:00 AM,3
1/27/23 0:00,9:00 AM,20
1/27/23 0:00,9:00 AM,22
1/27/23 0:00,9:00 AM,26
1/28/23 0:00,9:00 AM,4
1/28/23 0:00,9:00 AM,7
1/28/23 0:00,9:00 AM,3
1/28/23 0:00,9:00 AM,44
1/28/23 0:00,9:00 AM,40
1/28/23 0:00,9:00 AM,28
1/28/23 0:00,9:00 AM,39
1/29/23 0:00,9:00 AM,1
1/29/23 0:00,9:00 AM,7
1/29/23 0:00,9:00 AM,10
1/29/23 0:00,9:00 AM,8
1/29/23 0:00,9:00 AM,26
1/29/23 0:00,9:00 AM,21
1/29/23 0:00,9:00 AM,20
1/30/23 0:00,9:00 AM,4
1/30/23 0:00,9:00 AM,5
1/30/23 0:00,9:00 AM,4
1/30/23 0:00,9:00 AM,17
1/30/23 0:00,9:00 AM,39
1/30/23 0:00,9:00 AM,38
1/30/23 0:00,9:00 AM,29
1/31/23 0:00,9:00 AM,4
1/31/23 0:00,9:00 AM,3
1/31/23 0:00,9:00 AM,5
1/31/23 0:00,9:00 AM,27
1/31/23 0:00,9:00 AM,51
1/31/23 0:00,9:00 AM,40
1/31/23 0:00,9:00 AM,29
2/1/23 0:00,9:00 AM,8
2/1/23 0:00,9:00 AM,3
2/1/23 0:00,9:00 AM,3
2/1/23 0:00,9:00 AM,3
2/1/23 0:00,9:00 AM,37
2/1/23 0:00,9:00 AM,38
2/1/23 0:00,9:00 AM,35
2/2/23 0:00,9:00 AM,6
2/2/23 0:00,9:00 AM,8
2/2/23 0:00,9:00 AM,5
2/2/23 0:00,9:00 AM,6
2/2/23 0:00,9:00 AM,39
2/2/23 0:00,9:00 AM,29
2/2/23 0:00,9:00 AM,47
2/3/23 0:00,9:00 AM,5
2/3/23 0:00,9:00 AM,3
2/3/23 0:00,9:00 AM,4
2/3/23 0:00,9:00 AM,6
2/3/23 0:00,9:00 AM,27
2/3/23 0:00,9:00 AM,27
2/3/23 0:00,9:00 AM,24
2/4/23 0:00,9:00 AM,4
2/4/23 0:00,9:00 AM,3
2/4/23 0:00,9:00 AM,3
2/4/23 0:00,9:00 AM,12
2/4/23 0:00,9:00 AM,23
2/4/23 0:00,9:00 AM,24
2/4/23 0:00,9:00 AM,11
2/5/23 0:00,9:00 AM,4
2/5/23 0:00,9:00 AM,2
2/5/23 0:00,9:00 AM,1
2/5/23 0:00,9:00 AM,6
2/5/23 0:00,9:00 AM,11
2/5/23 0:00,9:00 AM,16
2/5/23 0:00,9:00 AM,31
2/6/23 0:00,9:00 AM,9
2/6/23 0:00,9:00 AM,6
2/6/23 0:00,9:00 AM,4
2/6/23 0:00,9:00 AM,19
2/6/23 0:00,9:00 AM,39
2/6/23 0:00,9:00 AM,48
2/6/23 0:00,9:00 AM,29
2/7/23 0:00,9:00 AM,6
2/7/23 0:00,9:00 AM,7
2/7/23 0:00,9:00 AM,5
2/7/23 0:00,9:00 AM,25
2/7/23 0:00,9:00 AM,48
2/7/23 0:00,9:00 AM,38
2/7/23 0:00,9:00 AM,18
2/8/23 0:00,9:00 AM,4
2/8/23 0:00,9:00 AM,8
2/8/23 0:00,9:00 AM,5
2/8/23 0:00,9:00 AM,7
2/8/23 0:00,9:00 AM,32
2/8/23 0:00,9:00 AM,34
2/8/23 0:00,9:00 AM,47
2/9/23 0:00,9:00 AM,7
2/9/23 0:00,9:00 AM,4
2/9/23 0:00,9:00 AM,3
2/9/23 0:00,9:00 AM,3
2/9/23 0:00,9:00 AM,41
2/9/23 0:00,9:00 AM,36
2/9/23 0:00,9:00 AM,46
2/10/23 0:00,9:00 AM,7
2/10/23 0:00,9:00 AM,5
2/10/23 0:00,9:00 AM,5
2/10/23 0:00,9:00 AM,8
2/10/23 0:00,9:00 AM,24
2/10/23 0:00,9:00 AM,33
2/10/23 0:00,9:00 AM,33
2/11/23 0:00,9:00 AM,5
2/11/23 0:00,9:00 AM,2
2/11/23 0:00,9:00 AM,2
2/11/23 0:00,9:00 AM,56
2/11/23 0:00,9:00 AM,36
2/11/23 0:00,9:00 AM,32
2/11/23 0:00,9:00 AM,37
2/12/23 0:00,9:00 AM,2
2/12/23 0:00,9:00 AM,2
2/12/23 0:00,9:00 AM,2
2/12/23 0:00,9:00 AM,4
2/12/23 0:00,9:00 AM,22
2/12/23 0:00,9:00 AM,18
2/12/23 0:00,9:00 AM,30
2/13/23 0:00,9:00 AM,5
2/13/23 0:00,9:00 AM,4
2/13/23 0:00,9:00 AM,6
2/13/23 0:00,9:00 AM,19
2/13/23 0:00,9:00 AM,31
2/13/23 0:00,9:00 AM,27
2/13/23 0:00,9:00 AM,24
2/14/23 0:00,9:00 AM,4
2/14/23 0:00,9:00 AM,4
2/14/23 0:00,9:00 AM,5
2/14/23 0:00,9:00 AM,20
2/14/23 0:00,9:00 AM,42
2/14/23 0:00,9:00 AM,37
2/14/23 0:00,9:00 AM,24
2/15/23 0:00,9:00 AM,4
2/15/23 0:00,9:00 AM,5
2/15/23 0:00,9:00 AM,6
2/15/23 0:00,9:00 AM,7
2/15/23 0:00,9:00 AM,22
2/15/23 0:00,9:00 AM,28
2/15/23 0:00,9:00 AM,31
2/16/23 0:00,9:00 AM,4
2/16/23 0:00,9:00 AM,4
2/16/23 0:00,9:00 AM,5
2/16/23 0:00,9:00 AM,7
2/16/23 0:00,9:00 AM,23
2/16/23 0:00,9:00 AM,29
2/16/23 0:00,9:00 AM,39
2/17/23 0:00,9:00 AM,3
2/17/23 0:00,9:00 AM,11
2/17/23 0:00,9:00 AM,5
2/17/23 0:00,9:00 AM,7
2/17/23 0:00,9:00 AM,19
2/17/23 0:00,9:00 AM,32
2/17/23 0:00,9:00 AM,23
2/18/23 0:00,9:00 AM,4
2/18/23 0:00,9:00 AM,6
2/18/23 0:00,9:00 AM,3
2/18/23 0:00,9:00 AM,26
2/18/23 0:00,9:00 AM,34
2/18/23 0:00,9:00 AM,32
2/18/23 0:00,9:00 AM,24
2/19/23 0:00,9:00 AM,1
2/19/23 0:00,9:00 AM,2
2/19/23 0:00,9:00 AM,15.28781925
2/19/23 0:00,9:00 AM,5
2/19/23 0:00,9:00 AM,14
2/19/23 0:00,9:00 AM,19
2/19/23 0:00,9:00 AM,16
2/20/23 0:00,9:00 AM,4
2/20/23 0:00,9:00 AM,4
2/20/23 0:00,9:00 AM,4
2/20/23 0:00,9:00 AM,10
2/20/23 0:00,9:00 AM,38
2/20/23 0:00,9:00 AM,36
2/20/23 0:00,9:00 AM,17
2/21/23 0:00,9:00 AM,10
2/21/23 0:00,9:00 AM,2
2/21/23 0:00,9:00 AM,1
2/21/23 0:00,9:00 AM,12
2/21/23 0:00,9:00 AM,41
2/21/23 0:00,9:00 AM,26
2/21/23 0:00,9:00 AM,15
2/22/23 0:00,9:00 AM,3
2/22/23 0:00,9:00 AM,6
2/22/23 0:00,9:00 AM,2
2/22/23 0:00,9:00 AM,5
2/22/23 0:00,9:00 AM,40
2/22/23 0:00,9:00 AM,38
2/22/23 0:00,9:00 AM,31
2/23/23 0:00,9:00 AM,4
2/23/23 0:00,9:00 AM,6
2/23/23 0:00,9:00 AM,6
2/23/23 0:00,9:00 AM,7
2/23/23 0:00,9:00 AM,33
2/23/23 0:00,9:00 AM,28
2/23/23 0:00,9:00 AM,28
2/24/23 0:00,9:00 AM,4
2/24/23 0:00,9:00 AM,7
2/24/23 0:00,9:00 AM,8
2/24/23 0:00,9:00 AM,4
2/24/23 0:00,9:00 AM,19
2/24/23 0:00,9:00 AM,26
2/24/23 0:00,9:00 AM,24
2/25/23 0:00,9:00 AM,3
2/25/23 0:00,9:00 AM,7
2/25/23 0:00,9:00 AM,3
2/25/23 0:00,9:00 AM,49
2/25/23 0:00,9:00 AM,27
2/25/23 0:00,9:00 AM,28
2/25/23 0:00,9:00 AM,28
2/26/23 0:00,9:00 AM,1
2/26/23 0:00,9:00 AM,3
2/26/23 0:00,9:00 AM,4
2/26/23 0:00,9:00 AM,8
2/26/23 0:00,9:00 AM,10
2/26/23 0:00,9:00 AM,15
2/26/23 0:00,9:00 AM,24
2/27/23 0:00,9:00 AM,8
2/27/23 0:00,9:00 AM,3
2/27/23 0:00,9:00 AM,5
2/27/23 0:00,9:00 AM,10
2/27/23 0:00,9:00 AM,32
2/27/23 0:00,9:00 AM,42
2/27/23 0:00,9:00 AM,24
2/28/23 0:00,9:00 AM,6
2/28/23 0:00,9:00 AM,4
2/28/23 0:00,9:00 AM,5
2/28/23 0:00,9:00 AM,10
2/28/23 0:00,9:00 AM,28
2/28/23 0:00,9:00 AM,25
2/28/23 0:00,9:00 AM,35
3/1/23 0:00,9:00 AM,4
3/1/23 0:00,9:00 AM,6
3/1/23 0:00,9:00 AM,4
3/1/23 0:00,9:00 AM,9
3/1/23 0:00,9:00 AM,24
3/1/23 0:00,9:00 AM,28
3/1/23 0:00,9:00 AM,36
3/2/23 0:00,9:00 AM,3
3/2/23 0:00,9:00 AM,5
3/2/23 0:00,9:00 AM,4
3/2/23 0:00,9:00 AM,4
3/2/23 0:00,9:00 AM,27
3/2/23 0:00,9:00 AM,33
3/2/23 0:00,9:00 AM,32
3/3/23 0:00,9:00 AM,4
3/3/23 0:00,9:00 AM,11
3/3/23 0:00,9:00 AM,8
3/3/23 0:00,9:00 AM,8
3/3/23 0:00,9:00 AM,24
3/3/23 0:00,9:00 AM,23
3/3/23 0:00,9:00 AM,22
3/4/23 0:00,9:00 AM,2
3/4/23 0:00,9:00 AM,3
3/4/23 0:00,9:00 AM,3
3/4/23 0:00,9:00 AM,30
3/4/23 0:00,9:00 AM,23
3/4/23 0:00,9:00 AM,24
3/4/23 0:00,9:00 AM,21
3/5/23 0:00,9:00 AM,1
3/5/23 0:00,9:00 AM,1
3/5/23 0:00,9:00 AM,1
3/5/23 0:00,9:00 AM,1
3/5/23 0:00,9:00 AM,14
3/5/23 0:00,9:00 AM,19
3/5/23 0:00,9:00 AM,10
3/6/23 0:00,9:00 AM,
3/6/23 0:00,9:00 AM,2
3/6/23 0:00,9:00 AM,0
3/6/23 0:00,9:00 AM,0
3/6/23 0:00,9:00 AM,14
3/6/23 0:00,9:00 AM,15
3/6/23 0:00,9:00 AM,9
3/7/23 0:00,9:00 AM,4
3/7/23 0:00,9:00 AM,1
3/7/23 0:00,9:00 AM,2
3/7/23 0:00,9:00 AM,21
3/7/23 0:00,9:00 AM,21
3/7/23 0:00,9:00 AM,17
3/8/23 0:00,9:00 AM,15.28781925
3/8/23 0:00,9:00 AM,1
3/8/23 0:00,9:00 AM,4
3/8/23 0:00,9:00 AM,0
3/8/23 0:00,9:00 AM,15
3/8/23 0:00,9:00 AM,24
3/8/23 0:00,9:00 AM,13
3/9/23 0:00,9:00 AM,1
3/9/23 0:00,9:00 AM,2
3/9/23 0:00,9:00 AM,2
3/9/23 0:00,9:00 AM,6
3/9/23 0:00,9:00 AM,14
3/9/23 0:00,9:00 AM,21
3/9/23 0:00,9:00 AM,13
3/10/23 0:00,9:00 AM,1
3/10/23 0:00,9:00 AM,3
3/10/23 0:00,9:00 AM,2
3/10/23 0:00,9:00 AM,1
3/10/23 0:00,9:00 AM,14
3/10/23 0:00,9:00 AM,15
3/10/23 0:00,9:00 AM,19
3/11/23 0:00,9:00 AM,2
3/11/23 0:00,9:00 AM,4
3/11/23 0:00,9:00 AM,2
3/11/23 0:00,9:00 AM,24
3/11/23 0:00,9:00 AM,19
3/11/23 0:00,9:00 AM,22
3/11/23 0:00,9:00 AM,24
3/12/23 0:00,9:00 AM,1
3/12/23 0:00,9:00 AM,2
3/12/23 0:00,9:00 AM,2
3/12/23 0:00,9:00 AM,4
3/12/23 0:00,9:00 AM,11
3/12/23 0:00,9:00 AM,11
3/12/23 0:00,9:00 AM,12
3/13/23 0:00,9:00 AM,5
3/13/23 0:00,9:00 AM,2
3/13/23 0:00,9:00 AM,3
3/13/23 0:00,9:00 AM,3
3/13/23 0:00,9:00 AM,31
3/13/23 0:00,9:00 AM,30
3/13/23 0:00,9:00 AM,30
3/14/23 0:00,9:00 AM,3
3/14/23 0:00,9:00 AM,5
3/14/23 0:00,9:00 AM,3
3/14/23 0:00,9:00 AM,0
3/14/23 0:00,9:00 AM,22
3/14/23 0:00,9:00 AM,20
3/14/23 0:00,9:00 AM,18
3/15/23 0:00,9:00 AM,6
3/15/23 0:00,9:00 AM,4
3/15/23 0:00,9:00 AM,2
3/15/23 0:00,9:00 AM,6
3/15/23 0:00,9:00 AM,27
3/15/23 0:00,9:00 AM,39
3/15/23 0:00,9:00 AM,46
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/2/23 0:00,10:00 AM,16.8497053
1/3/23 0:00,10:00 AM,0
1/3/23 0:00,10:00 AM,2
1/3/23 0:00,10:00 AM,1
1/3/23 0:00,10:00 AM,4
1/3/23 0:00,10:00 AM,9
1/3/23 0:00,10:00 AM,18
1/3/23 0:00,10:00 AM,17
1/4/23 0:00,10:00 AM,1
1/4/23 0:00,10:00 AM,2
1/4/23 0:00,10:00 AM,1
1/4/23 0:00,10:00 AM,4
1/4/23 0:00,10:00 AM,12
1/4/23 0:00,10:00 AM,11
1/4/23 0:00,10:00 AM,10
1/5/23 0:00,10:00 AM,1
1/5/23 0:00,10:00 AM,1
1/5/23 0:00,10:00 AM,2
1/5/23 0:00,10:00 AM,4
1/5/23 0:00,10:00 AM,21
1/5/23 0:00,10:00 AM,23
1/5/23 0:00,10:00 AM,24
1/6/23 0:00,10:00 AM,6
1/6/23 0:00,10:00 AM,3
1/6/23 0:00,10:00 AM,3
1/6/23 0:00,10:00 AM,3
1/6/23 0:00,10:00 AM,47
1/6/23 0:00,10:00 AM,47
1/6/23 0:00,10:00 AM,59
1/7/23 0:00,10:00 AM,1
1/7/23 0:00,10:00 AM,4
1/7/23 0:00,10:00 AM,2
1/7/23 0:00,10:00 AM,22
1/7/23 0:00,10:00 AM,29
1/7/23 0:00,10:00 AM,28
1/7/23 0:00,10:00 AM,26
1/8/23 0:00,10:00 AM,5
1/8/23 0:00,10:00 AM,2
1/8/23 0:00,10:00 AM,2
1/8/23 0:00,10:00 AM,14
1/8/23 0:00,10:00 AM,32
1/8/23 0:00,10:00 AM,35
1/8/23 0:00,10:00 AM,34
1/9/23 0:00,10:00 AM,4
1/9/23 0:00,10:00 AM,7
1/9/23 0:00,10:00 AM,6
1/9/23 0:00,10:00 AM,9
1/9/23 0:00,10:00 AM,32
1/9/23 0:00,10:00 AM,38
1/9/23 0:00,10:00 AM,35
1/10/23 0:00,10:00 AM,7
1/10/23 0:00,10:00 AM,7
1/10/23 0:00,10:00 AM,6
1/10/23 0:00,10:00 AM,6
1/10/23 0:00,10:00 AM,61
1/10/23 0:00,10:00 AM,61
1/10/23 0:00,10:00 AM,38
1/11/23 0:00,10:00 AM,3
1/11/23 0:00,10:00 AM,3
1/11/23 0:00,10:00 AM,3
1/11/23 0:00,10:00 AM,12
1/11/23 0:00,10:00 AM,33
1/11/23 0:00,10:00 AM,52
1/11/23 0:00,10:00 AM,43
1/12/23 0:00,10:00 AM,6
1/12/23 0:00,10:00 AM,4
1/12/23 0:00,10:00 AM,3
1/12/23 0:00,10:00 AM,7
1/12/23 0:00,10:00 AM,58
1/12/23 0:00,10:00 AM,39
1/12/23 0:00,10:00 AM,44
1/13/23 0:00,10:00 AM,7
1/13/23 0:00,10:00 AM,5
1/13/23 0:00,10:00 AM,9
1/13/23 0:00,10:00 AM,7
1/13/23 0:00,10:00 AM,19
1/13/23 0:00,10:00 AM,29
1/13/23 0:00,10:00 AM,48
1/14/23 0:00,10:00 AM,5
1/14/23 0:00,10:00 AM,5
1/14/23 0:00,10:00 AM,4
1/14/23 0:00,10:00 AM,35
1/14/23 0:00,10:00 AM,25
1/14/23 0:00,10:00 AM,28
1/14/23 0:00,10:00 AM,34
1/15/23 0:00,10:00 AM,6
1/15/23 0:00,10:00 AM,6
1/15/23 0:00,10:00 AM,4
1/15/23 0:00,10:00 AM,27
1/15/23 0:00,10:00 AM,17
1/15/23 0:00,10:00 AM,37
1/15/23 0:00,10:00 AM,37
1/16/23 0:00,10:00 AM,4
1/16/23 0:00,10:00 AM,4
1/16/23 0:00,10:00 AM,4
1/16/23 0:00,10:00 AM,8
1/16/23 0:00,10:00 AM,32
1/16/23 0:00,10:00 AM,43
1/16/23 0:00,10:00 AM,28
1/17/23 0:00,10:00 AM,6
1/17/23 0:00,10:00 AM,1
1/17/23 0:00,10:00 AM,3
1/17/23 0:00,10:00 AM,18
1/17/23 0:00,10:00 AM,54
1/17/23 0:00,10:00 AM,56
1/17/23 0:00,10:00 AM,34
1/18/23 0:00,10:00 AM,4
1/18/23 0:00,10:00 AM,5
1/18/23 0:00,10:00 AM,4
1/18/23 0:00,10:00 AM,8
1/18/23 0:00,10:00 AM,34
1/18/23 0:00,10:00 AM,42
1/18/23 0:00,10:00 AM,34
1/19/23 0:00,10:00 AM,9
1/19/23 0:00,10:00 AM,7
1/19/23 0:00,10:00 AM,4
1/19/23 0:00,10:00 AM,13
1/19/23 0:00,10:00 AM,40
1/19/23 0:00,10:00 AM,33
1/19/23 0:00,10:00 AM,38
1/20/23 0:00,10:00 AM,7
1/20/23 0:00,10:00 AM,7
1/20/23 0:00,10:00 AM,7
1/20/23 0:00,10:00 AM,14
1/20/23 0:00,10:00 AM,20
1/20/23 0:00,10:00 AM,28
1/20/23 0:00,10:00 AM,50
1/21/23 0:00,10:00 AM,4
1/21/23 0:00,10:00 AM,6
1/21/23 0:00,10:00 AM,7
1/21/23 0:00,10:00 AM,48
1/21/23 0:00,10:00 AM,33
1/21/23 0:00,10:00 AM,27
1/21/23 0:00,10:00 AM,41
1/22/23 0:00,10:00 AM,4
1/22/23 0:00,10:00 AM,1
1/22/23 0:00,10:00 AM,2
1/22/23 0:00,10:00 AM,9
1/22/23 0:00,10:00 AM,15
1/22/23 0:00,10:00 AM,27
1/22/23 0:00,10:00 AM,11
1/23/23 0:00,10:00 AM,2
1/23/23 0:00,10:00 AM,8
1/23/23 0:00,10:00 AM,16.8497053
1/23/23 0:00,10:00 AM,23
1/23/23 0:00,10:00 AM,36
1/23/23 0:00,10:00 AM,46
1/23/23 0:00,10:00 AM,29
1/24/23 0:00,10:00 AM,4
1/24/23 0:00,10:00 AM,5
1/24/23 0:00,10:00 AM,7
1/24/23 0:00,10:00 AM,26
1/24/23 0:00,10:00 AM,47
1/24/23 0:00,10:00 AM,52
1/24/23 0:00,10:00 AM,26
1/25/23 0:00,10:00 AM,4
1/25/23 0:00,10:00 AM,3
1/25/23 0:00,10:00 AM,3
1/25/23 0:00,10:00 AM,11
1/25/23 0:00,10:00 AM,26
1/25/23 0:00,10:00 AM,27
1/25/23 0:00,10:00 AM,35
1/26/23 0:00,10:00 AM,5
1/26/23 0:00,10:00 AM,6
1/26/23 0:00,10:00 AM,4
1/26/23 0:00,10:00 AM,15
1/26/23 0:00,10:00 AM,52
1/26/23 0:00,10:00 AM,37
1/26/23 0:00,10:00 AM,30
1/27/23 0:00,10:00 AM,5
1/27/23 0:00,10:00 AM,8
1/27/23 0:00,10:00 AM,3
1/27/23 0:00,10:00 AM,3
1/27/23 0:00,10:00 AM,16
1/27/23 0:00,10:00 AM,24
1/27/23 0:00,10:00 AM,43
1/28/23 0:00,10:00 AM,3
1/28/23 0:00,10:00 AM,6
1/28/23 0:00,10:00 AM,5
1/28/23 0:00,10:00 AM,39
1/28/23 0:00,10:00 AM,51
1/28/23 0:00,10:00 AM,31
1/28/23 0:00,10:00 AM,42
1/29/23 0:00,10:00 AM,2
1/29/23 0:00,10:00 AM,13
1/29/23 0:00,10:00 AM,11
1/29/23 0:00,10:00 AM,14
