Date,Facility,Location,Hour,Count
3/9/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,2.0
3/9/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,1.0
3/9/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,8.0
3/9/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,10.0
3/9/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,11.0
3/10/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,0.0
3/10/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,0.0
3/10/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,0.0
3/10/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,0.0
3/10/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,12.0
3/10/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,16.0
3/10/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,11.0
3/11/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,9.719056974459725
3/11/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,9.719056974459725
3/12/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,9.719056974459725
3/13/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,2.0
3/13/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,2.0
3/13/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,2.0
3/13/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,3.0
3/13/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,29.0
3/13/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,40.0
3/13/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,23.0
3/14/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,3.0
3/14/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,1.0
3/14/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,0.0
3/14/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,1.0
3/14/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,30.0
3/14/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,25.0
3/14/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,13.0
3/15/23 0:00,Marino Recreation Center,Marino Center - Track,7:00 AM,3.0
3/15/23 0:00,Marino Recreation Center,Marino Center - Studio A,7:00 AM,4.0
3/15/23 0:00,Marino Recreation Center,Marino Center - Studio B,7:00 AM,2.0
3/15/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,7:00 AM,9.0
3/15/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,7:00 AM,25.0
3/15/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,7:00 AM,25.0
3/15/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,7:00 AM,25.0
1/2/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,0.0
1/2/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,0.0
1/2/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/2/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,0.0
1/2/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,4.0
1/2/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,8.0
1/2/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,4.0
1/3/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,3.0
1/3/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,0.0
1/3/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/3/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,1.0
1/3/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,12.0
1/3/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,13.0
1/3/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,7.0
1/4/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,3.0
1/4/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/4/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/4/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
1/4/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,25.0
1/4/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,15.0
1/4/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,6.0
1/5/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,1.0
1/5/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/5/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/5/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,2.0
1/5/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,13.0
1/5/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,13.0
1/5/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,9.0
1/6/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,2.0
1/6/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,0.0
1/6/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/6/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,5.0
1/6/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,16.0
1/6/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,14.0
1/6/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,18.0
1/7/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,1.0
1/7/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,2.0
1/7/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/7/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,8.0
1/7/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,7.0
1/7/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,15.0
1/7/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
1/8/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,1.0
1/8/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/8/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/8/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,1.0
1/8/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,5.0
1/8/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,11.0
1/8/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,10.0
1/9/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,8.0
1/9/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,2.0
1/9/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/9/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,7.0
1/9/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,33.0
1/9/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,43.0
1/9/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,48.0
1/10/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,6.0
1/10/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,4.0
1/10/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
1/10/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
1/10/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,50.0
1/10/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,45.0
1/10/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,37.0
1/11/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,6.0
1/11/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
1/11/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,6.0
1/11/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
1/11/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,34.0
1/11/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,54.0
1/11/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,42.0
1/12/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,6.0
1/12/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,4.0
1/12/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/12/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,6.0
1/12/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,47.0
1/12/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,38.0
1/12/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,27.0
1/13/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,7.0
1/13/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,7.0
1/13/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,7.0
1/13/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,6.0
1/13/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,19.0
1/13/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,23.0
1/13/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,36.0
1/14/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,3.0
1/14/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/14/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/14/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,10.0
1/14/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,15.0
1/14/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,22.0
1/14/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
1/15/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,2.0
1/15/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,0.0
1/15/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/15/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,2.0
1/15/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,9.0
1/15/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,15.0
1/15/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,10.0
1/16/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,2.0
1/16/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,0.0
1/16/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/16/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,8.0
1/16/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,16.0
1/16/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,24.0
1/16/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,19.0
1/17/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,8.0
1/17/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
1/17/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/17/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,8.0
1/17/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,51.0
1/17/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,43.0
1/17/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,44.0
1/18/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,5.0
1/18/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,3.0
1/18/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
1/18/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,10.0
1/18/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,33.0
1/18/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,36.0
1/18/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,37.0
1/19/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,8.0
1/19/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,8.0
1/19/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
1/19/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,18.0
1/19/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,49.0
1/19/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,36.0
1/19/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,38.0
1/20/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,6.0
1/20/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,6.0
1/20/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/20/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
1/20/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,18.0
1/20/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,21.0
1/20/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,32.0
1/21/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,2.0
1/21/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/21/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/21/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,9.0
1/21/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,13.0
1/21/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,22.0
1/21/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
1/22/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,4.0
1/22/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,2.0
1/22/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
1/22/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,0.0
1/22/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,4.0
1/22/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,10.0
1/22/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
1/23/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,7.0
1/23/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,4.0
1/23/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,6.0
1/23/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,18.0
1/23/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,41.0
1/23/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,50.0
1/23/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,29.0
1/24/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,4.0
1/24/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,12.570726915520629
1/24/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/24/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,23.0
1/24/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,39.0
1/24/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,41.0
1/24/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,24.0
1/25/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,3.0
1/25/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,6.0
1/25/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/25/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,9.0
1/25/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,21.0
1/25/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,32.0
1/25/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,40.0
1/26/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,4.0
1/26/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,8.0
1/26/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,5.0
1/26/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,1.0
1/26/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,47.0
1/26/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,38.0
1/26/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,35.0
1/27/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,7.0
1/27/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,3.0
1/27/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,5.0
1/27/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
1/27/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,23.0
1/27/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,22.0
1/27/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,12.570726915520629
1/28/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,2.0
1/28/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,3.0
1/28/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,2.0
1/28/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,8.0
1/28/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,15.0
1/28/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,21.0
1/28/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,12.0
1/29/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,1.0
1/29/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
1/29/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,1.0
1/29/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,1.0
1/29/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,14.0
1/29/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,22.0
1/29/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,15.0
1/30/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,7.0
1/30/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
1/30/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,7.0
1/30/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,19.0
1/30/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,41.0
1/30/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,48.0
1/30/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,29.0
1/31/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,5.0
1/31/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
1/31/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
1/31/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,27.0
1/31/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,52.0
1/31/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,36.0
1/31/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,29.0
2/1/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,9.0
2/1/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,4.0
2/1/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,4.0
2/1/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
2/1/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,41.0
2/1/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,40.0
2/1/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,43.0
2/2/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,5.0
2/2/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,12.0
2/2/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,9.0
2/2/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,3.0
2/2/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,41.0
2/2/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,35.0
2/2/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,27.0
2/3/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,5.0
2/3/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,4.0
2/3/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,2.0
2/3/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,6.0
2/3/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,25.0
2/3/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,25.0
2/3/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,23.0
2/4/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,0.0
2/4/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
2/4/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
2/4/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,4.0
2/4/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,8.0
2/4/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,12.0
2/4/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
2/5/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,1.0
2/5/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,1.0
2/5/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,0.0
2/5/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,0.0
2/5/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,3.0
2/5/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,8.0
2/5/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,11.0
2/6/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,5.0
2/6/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
2/6/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
2/6/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,18.0
2/6/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,33.0
2/6/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,37.0
2/6/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,30.0
2/7/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,4.0
2/7/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,5.0
2/7/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
2/7/23 0:00,Marino Recreation Center,Marino Center - Gymnasium,8:00 AM,23.0
2/7/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Select & Cardio,8:00 AM,48.0
2/7/23 0:00,Marino Recreation Center,Marino Center - 3rd Floor Weight Room,8:00 AM,38.0
2/7/23 0:00,Marino Recreation Center,Marino Center - 2nd Floor,8:00 AM,15.0
2/8/23 0:00,Marino Recreation Center,Marino Center - Track,8:00 AM,6.0
2/8/23 0:00,Marino Recreation Center,Marino Center - Studio A,8:00 AM,3.0
2/8/23 0:00,Marino Recreation Center,Marino Center - Studio B,8:00 AM,3.0
